Year (year),State Name (state_name),State Code (state_code),District Name (district_name),District Code (district_code),Block Name (block_name),Block Code (block_code),Gram Panchayat Name (gp_name),Gram Panchayat Code (gp_code),No. of Villages Where Survey  completed (villages_surveyed),Total Population (tot_pop),Male Population (pop_male),Female Population (pop_female),Total Household (tot_hh),Availability of banks (bank),Banks at a distance less than1 km (bank_dist_l1km),Banks at a distance upto 2 km (bank_dist_2km),Banks at a distance upto 5 km (bank_dist_5km),Banks at a distance upto 10 km (bank_dist_10km),Banks at a distance greater than 10 km (bank_dist_g10_km),Internet-Enabled Business Correspondent (bc_w_internet),ATM Available (atm),Broadband Internet Available (internet_bb),Connected by All-Weather Road (all_weather_road),Fully Covered Pucca Roads (cc_road_full),Partially Covered Pucca Roads (cc_road_partial),No Pucca Road Coverage (cc_road_not),Bus Transport Available (pub_trans_bus),Van Transport Available (pub_trans_van),Auto Transport Available (pub_trans_auto),No Public Transport (pub_trans_no),Railway Station Available (railway),Common Service Centre in Panchayat Bhawan (csc_panchayat),Separate Common Service Centre (csc_seperate),No Common Service Centre Available (csc_not),Domestic Electricity <1 Hr (elec_domes_1hrs),Domestic Electricity 1–4 Hrs (elec_domes_4hrs),Domestic Electricity 4–8 Hrs (elec_domes_8hrs),Domestic Electricity 8–12 Hrs (elec_domes_12hrs),No Domestic Electricity (elec_domes_no),Electricity for MSMEs (elec_msme),PDS Available (pds),Mandi Available (mandi),Regular Market Available (reg_mkt),Weekly Haat Available (weekly_haat),No Market Available (mkt_na),Tap Water Coverage 100% (tap_100),Tap Water Coverage 50–100% (tap_50),Tap Water Coverage <50% (tap_l50),Tap Water Coverage Single Habitation (tap_one_hab),No Tap Water Coverage (tap_na),Landline Service Available (tel_ll),Mobile Service Available (tel_mob),Landline & Mobile Available (tel_both),No Telephone Service (tel_na),Households Using Clean Energy (clean_energy_hhs),Solar/Wind Electrified Households (solar_wind_elect),Kutcha Wall & Roof Households (kuccha_hhs),Post Office/Sub-Post Office Available (po_sub_po),Panchayat Bhawan Available (panch_bhawan),No Public Information Board (pib_na),Updated Public Information Board (pib_av_upd),Non-Updated Public Information Board (pib_av_not_upd),Primary School Available (prim_school),Middle School Available (middle_school),High School Available (high_school),Higher Secondary School Available (high_second_school),Degree College Available (degree_clg),No School/College Available (school_college_na),Public Library Available (public_library),Indoor Playground (indoor_sports),Outdoor Playground (outdoor_sports),Indoor & Outdoor Sports Facility (both_sports),No Sports Facility (no_sports),Vocational/ITI/RSETI/DDU-GKY Centre (vocational),CHC Available (chc),PHC Available (phc),Sub-Centre Available (subcentre),No Health Centre Available (no_health),Sub-Centre <1 km (subcentre_l1km),Sub-Centre 1–2 km (subcentre_2km),Sub-Centre 2–5 km (subcentre_5km),Sub-Centre 5–10 km (subcentre_10km),Sub-Centre >10 km (subcentre_g10km),Veterinary Clinic Available (veterinary),Veterinary Clinic <1 km (veterinary_l1km),Veterinary Clinic 1–2 km (veterinary_2km),Veterinary Clinic 2–5 km (veterinary_5km),Veterinary Clinic 5–10 km (veterinary_10km),Veterinary Clinic >10 km (veterinary_g10km),Closed Drainage Available (closed_drain),Pucca Drain with Slab Cover (pucca_slab_drain),Open Pucca Drain (pucca_uncovered_drain),Open Kutcha Drain (kuchha_drain),No drainage facility (no_drain),Common pastures (pcomm_pasture)
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Bharwadi","170116",2,1291,673,618,321,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,218,1,75,0,0,2,0,0,2,1,1,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2,0
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Bhiwapur","170117",4,3774,1984,1790,932,0,0,0,0,2,2,0,0,0,2,0,1,3,0,0,2,2,0,1,0,3,0,0,1,1,2,0,0,0,0,0,4,2,0,0,0,2,0,2,0,2,123,0,200,0,1,3,0,1,2,2,0,0,0,2,1,0,0,0,4,0,0,0,0,4,0,0,0,2,2,1,0,0,0,0,3,0,0,1,0,3,0
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Borda","170118",2,1320,780,540,450,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,2,0,1,1,0,0,0,2,1,1,0,0,0,0,2,0,0,60,0,30,0,2,1,0,1,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,1,0,1,0,2
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Chenustha","170119",1,862,449,413,198,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,160,0,75,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Dapori Khurd","170120",1,1120,588,532,272,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,150,1,150,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Dehni","170121",1,903,497,406,217,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,200,0,67,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Dhamantri","170122",1,1199,695,504,258,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,200,0,80,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Dhotra","170123",2,879,460,419,241,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,2,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,240,0,11,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Diwankheda","170124",2,1290,693,597,294,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,2,2,0,0,0,0,0,1,1,0,200,0,55,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,1,1,0,0
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Durgwada","170125",3,1389,800,589,501,0,0,0,2,1,0,0,0,2,0,0,3,0,0,0,0,3,0,2,0,1,0,0,0,3,0,1,2,0,0,0,3,3,0,0,0,0,0,1,1,1,40,0,90,0,3,2,1,0,3,0,0,0,0,0,0,0,0,1,2,0,0,1,0,2,0,0,1,1,0,0,0,0,1,2,0,2,0,0,0,1,0
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Fathhepur","170126",4,1039,541,498,258,0,0,0,0,2,2,0,0,3,2,3,0,1,1,0,2,1,0,4,0,0,0,0,0,4,0,1,3,0,0,0,4,4,0,0,0,0,0,4,0,0,179,0,27,0,1,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,1,0,2,1,0,0,0,0,2,2,0,1,3,0,0,1
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Ghota","170127",3,964,479,485,284,0,0,0,2,0,1,0,0,0,1,0,1,2,0,0,1,2,0,1,0,2,0,0,1,0,2,0,0,0,0,0,3,1,0,0,0,2,0,1,0,2,3,1,105,0,1,2,0,1,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,3,0,0,2,0,1,0,0,0,2,0,1,0,0,0,1,2,0
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Gurudeo Nagar","170128",1,4440,2410,2030,1185,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,90,0,50,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Jawra","170129",1,1175,589,586,299,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,285,0,44,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Karajgaon","170130",1,698,354,344,212,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,172,0,144,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Kaudanyapur","170132",3,1970,1012,958,479,0,0,0,0,0,3,0,0,1,1,1,0,2,1,0,2,0,0,2,0,1,0,0,1,2,0,0,2,0,0,0,3,2,1,0,0,0,0,3,0,0,424,0,45,0,1,3,0,0,3,1,1,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,2,0,1,1,0,1,0
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Kawal Gavhan","170131",2,546,246,300,246,0,0,0,0,0,2,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,1,0,1,0,1,200,0,20,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Kurha","170133",6,10890,5553,5337,2497,1,0,0,0,0,5,1,1,1,1,0,1,5,0,0,1,5,0,1,0,5,1,0,0,0,5,1,1,0,0,1,5,1,0,0,0,5,0,0,1,5,1550,0,476,1,1,0,1,5,1,2,1,1,1,4,1,1,0,0,5,0,0,1,0,5,0,0,0,0,5,1,0,0,0,0,5,0,0,1,0,5,1
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Malegaon","170134",4,1508,780,728,114,0,0,1,1,0,2,0,0,0,1,2,1,1,0,1,1,2,0,1,1,2,1,1,0,1,1,1,1,1,0,0,3,1,0,0,0,3,0,1,0,3,3,0,70,0,1,1,1,2,1,0,0,0,0,3,0,1,0,0,3,0,2,1,0,1,0,0,0,0,1,1,0,1,2,0,0,2,0,0,1,1,0
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Marda","170135",3,2104,1104,1000,850,1,0,1,1,0,0,1,1,1,1,2,0,1,1,0,1,1,0,1,0,2,0,0,0,2,1,0,0,0,0,1,2,1,1,0,0,1,0,2,0,1,7,0,215,1,1,2,1,0,2,1,1,1,0,1,1,0,0,0,3,0,0,1,0,2,0,1,0,0,1,1,0,0,1,0,1,0,0,2,0,1,1
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Mardi","170136",1,2712,1406,1306,780,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,5,0,158,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Mozri","170137",1,4555,2377,2178,1162,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,4,1,66,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Murtizapur Taroda","170138",3,1849,936,913,532,0,0,0,0,0,3,1,0,0,0,1,0,2,1,0,2,0,0,0,1,2,0,0,0,2,1,1,1,0,0,1,2,1,0,0,0,2,0,0,1,2,405,0,5,1,1,3,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,3,0,0,0,1,2,1
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Nimbhora Delwadi","170139",1,1626,913,713,362,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,340,1,310,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Palwadi","170140",5,1394,675,719,767,0,0,0,0,1,4,2,0,0,3,2,0,3,1,0,2,2,0,1,0,4,0,0,1,2,2,1,0,0,0,0,5,2,1,0,0,2,0,3,0,2,484,0,61,0,1,4,1,0,3,0,0,0,0,2,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,1,4,0,0,0,2,3,0
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Salora Bk.","170141",2,1026,516,510,231,0,0,0,0,0,2,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,200,0,150,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,1
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Sarsi","236987",1,1045,520,525,315,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,217,0,65,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Satargaon","170142",1,2348,1324,1024,492,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,10,0,70,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Shendola Bk.","170143",2,2676,1436,1240,731,0,0,0,0,2,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,630,0,240,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,2,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Shendola Khurd","170144",1,2542,1372,1170,556,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,53,1,204,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Shendurjana Bk.","170145",1,4157,2319,1838,766,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,400,0,5,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Shendurjana Khurd","170146",1,930,472,458,219,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,150,0,47,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Shirajgaon Mozri","170147",1,3435,1807,1628,978,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,762,0,200,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Shivangaon","170148",2,2856,1412,1444,704,0,0,0,0,2,0,0,0,2,2,1,1,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0,360,0,450,1,2,0,2,0,2,1,1,0,0,0,1,0,0,0,2,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Surwadi Khurd","170149",2,1040,494,546,272,0,2,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,1,110,0,37,0,2,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Talegaon Thakur","170150",2,6235,3238,2997,1546,1,0,0,0,0,1,1,1,1,0,0,0,2,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,2,0,400,1,1,2,0,0,1,0,1,0,1,1,1,0,0,0,2,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,1
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Thuni","170152",1,362,181,181,95,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,41,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Umbarkhed","170153",2,663,341,322,340,0,0,0,1,0,1,0,0,0,2,1,0,1,2,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,2,1,1,0,0,0,0,2,0,0,215,0,32,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,0
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Wani","170154",3,1264,652,612,312,0,0,0,1,2,0,0,0,0,2,1,2,0,0,0,3,0,0,2,0,1,0,0,0,2,1,0,2,0,0,0,3,3,0,0,0,0,1,1,1,0,28,0,8,0,2,2,1,0,2,1,0,0,1,1,0,0,0,0,3,0,0,0,0,3,0,0,0,2,1,0,0,0,1,2,0,0,0,0,3,0,2
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Warha","170155",2,5605,2904,2701,1701,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1422,1,500,1,1,2,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Warkhed","170156",2,2950,1477,1473,803,1,0,0,0,0,1,1,0,1,2,0,0,2,2,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,541,1,0,2,0,0,2,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,1
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Waruda","170157",3,692,362,330,170,0,0,0,0,0,3,0,0,0,1,0,1,2,0,0,1,2,0,0,0,3,0,0,0,1,2,0,1,0,0,0,3,1,0,0,0,2,0,1,0,2,150,0,45,0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,3,0,0,1,0,2,1
"2020","Maharashtra","27","Amravati","468","Tiwsa","4310","Wathoda Khurd","170158",1,1481,790,691,436,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,300,1,75,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
"2020","Maharashtra","27","Amravati","468","Warud","4311","Aloda","170159",3,1323,681,642,330,2,0,0,1,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,2,1,2,0,0,1,0,0,3,0,0,50,0,30,3,2,3,0,0,3,2,1,0,0,0,2,0,3,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,1,1,1,2,0,0,1,0,0
"2020","Maharashtra","27","Amravati","468","Warud","4311","Amadapur","170160",2,2401,1159,1242,401,0,1,1,0,0,0,0,0,0,1,0,0,2,1,0,0,1,1,0,0,2,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,103,0,281,0,0,2,0,0,1,1,0,0,0,1,1,0,0,0,2,0,0,0,0,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,1
"2020","Maharashtra","27","Amravati","468","Warud","4311","Amner","170161",2,8306,4272,4034,1416,1,0,0,0,0,1,0,1,1,2,0,0,2,2,0,0,0,0,2,0,0,0,0,1,1,0,1,2,0,0,2,0,1,1,0,0,0,0,2,0,0,645,1,320,2,2,0,1,1,2,2,2,1,0,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,2
"2020","Maharashtra","27","Amravati","468","Warud","4311","Babhulkheda","170162",5,1096,551,545,272,0,0,0,1,3,1,2,0,1,2,0,2,3,0,0,0,5,0,1,0,4,0,0,0,5,0,1,0,0,0,0,5,5,0,0,0,0,0,3,0,2,207,0,91,0,2,5,0,0,2,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,0,3,2,0,0,0,0,4,1,0,1,0,0,2,2,0
"2020","Maharashtra","27","Amravati","468","Warud","4311","Bahada","170163",1,1349,689,660,327,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,295,0,138,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"2020","Maharashtra","27","Amravati","468","Warud","4311","Bargaon","170164",1,1220,617,603,303,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,25,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"2020","Maharashtra","27","Amravati","468","Warud","4311","Belora","170165",1,702,367,335,237,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,150,0,142,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
"2020","Maharashtra","27","Amravati","468","Warud","4311","Benoda","170166",1,7792,3998,3794,1967,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,3,0,106,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"2020","Maharashtra","27","Amravati","468","Warud","4311","Beskheda","170167",1,1087,583,504,1087,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,195,1,150,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
"2020","Maharashtra","27","Amravati","468","Warud","4311","Chandas","170168",3,1525,770,755,339,1,0,1,0,0,1,0,0,0,1,1,0,2,1,0,0,2,0,0,0,3,0,0,1,0,2,1,1,0,0,1,2,1,0,0,0,2,0,0,1,2,250,0,220,0,1,3,0,0,1,1,0,0,0,2,0,0,0,0,3,0,0,0,0,3,1,0,0,0,2,1,0,1,0,0,1,1,0,1,0,1,0
"2020","Maharashtra","27","Amravati","468","Warud","4311","Chinchargavhan","170169",1,1135,575,560,304,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,50,0,159,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
"2020","Maharashtra","27","Amravati","468","Warud","4311","Davargaon","170170",5,414,214,200,104,0,3,1,1,0,0,1,1,0,1,1,0,4,0,0,0,5,0,1,0,4,0,0,5,0,0,2,1,0,0,0,5,1,0,0,0,4,0,1,0,4,60,0,20,0,2,3,1,1,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,5,2,0,3,0,0,0,4,0,1,0,0,0,0,0,1,4,1
"2020","Maharashtra","27","Amravati","468","Warud","4311","Deutwada","170171",1,1052,545,507,298,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,50,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
"2020","Maharashtra","27","Amravati","468","Warud","4311","Dhaga","170172",2,944,421,523,231,0,0,0,0,0,2,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,197,0,76,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
