Year (year),State Code (state_code),State Name (state_name),District Code (district_code),District Name (district_name),Block Code (block_code),Block Name (block_name),Gram Panchayat Code (gp_code),Gram Panchayat Name (gp_name),Village Code (village_code),Village Name (village_name),Banks (banks),ATM (atm),All-Weather Road Connectivity (all_weather_road_connectivity),Internal Pucca Roads (internal_pucca_roads),Public Transport Availability (public_transport),Common Service Centre (common_service_centre),Domestic Electricity Supply (Hours) (domestic_electricity_hrs),Public Distribution System (PDS) (pds),Market Facilities (market_facilities),Piped Tap Water Coverage (piped_tap_water),Telephone Services (telephone_services),Post Office/Sub-Post Office (post_office_subpost_office),Primary School (primary_school),Middle School (middle_school),High School (high_school),Higher Secondary School (higher_secondary_school),Vocational Education Centre (ITI/RSETI/DDU-GKY) (vocational_centre_iti_rseti_ddu_gky),Veterinary Hospital/Clinic (veterinary_hospital_clinic),Drainage Facilities (drainage_facilities),Soil Testing Centre (soil_testing_centre),Government Seed Centre (govt_seed_centre),Fertilizer Shop (fertilizer_shop),Community Waste Disposal System (community_waste_disposal),Community Biogas/Waste Recycling Facility (community_biogas_waste_recycling),Anganwadi Centre (aanganwadi_centre)
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167650","Palsunde","557295","Phophasandi",false,false,true,"Not covered","No","Colocated with  Panchayat Bhawan","8-12 Hrs",false,"Weekly Haat","<50% habitation covered","Mobile",true,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",true,false,true,false,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167650","Palsunde","557294","Palsunde",false,false,false,"Not covered","No","Colocated with  Panchayat Bhawan","8-12 Hrs",false,"No","<50% habitation covered","Mobile",true,true,true,true,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,true,true,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167648","Padoshi","557203","Padoshi",false,false,true,"Not covered","Bus","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"No","Not Covered","Mobile",false,true,true,true,false,false,false,"No",false,false,false,true,true,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167557","Ambitkhind","557293","Abit Khind",false,false,true,"Fully covered","Bus","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"No","50 to 100% habitations covered","Mobile",false,true,true,true,false,false,false,"Open Pucca Drainage Covered with Tiles Slabs",false,false,false,false,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167641","Nachanthav","557292","Nachanthav",false,false,false,"Not covered","No","Colocated with  Panchayat Bhawan",">12 hrs",false,"No","<50% habitation covered","Mobile",false,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167632","Manyale","557291","Pisewadi",false,false,false,"Not covered","Bus","Colocated with  Panchayat Bhawan",">12 hrs",false,"No","<50% habitation covered","Mobile",false,true,true,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,true,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167632","Manyale","557290","Manyale",false,false,false,"Not covered","No","Colocated with  Panchayat Bhawan",">12 hrs",false,"No","<50% habitation covered","Mobile",false,true,true,true,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167573","Chas","557289","Chand Suraj",false,false,true,"Partially covered","Bus","No","8-12 Hrs",false,"No","100% habitations covered","Mobile",false,true,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167626","Lahit Khurd","557288","Lahit Kh.",false,false,true,"Partially covered","Bus","Colocated with  Panchayat Bhawan","8-12 Hrs",false,"No","100% habitations covered","Mobile",false,true,true,false,false,false,false,"Closed Drainage",false,false,false,true,true,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167625","Lahit Budruk","557287","Lahit Bk.",false,false,true,"Not covered","Bus","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"No","<50% habitation covered","Mobile",false,true,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167697","Waghapur","557286","Waghapur",false,false,false,"Not covered","Bus","Colocated with  Panchayat Bhawan",">12 hrs",false,"No","<50% habitation covered","Mobile",false,true,false,false,false,false,false,"No",false,false,true,false,true,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167570","Bori","557285","Bori",false,false,true,"Fully covered","Bus","Colocated with  Panchayat Bhawan",">12 hrs",false,"No","<50% habitation covered","Mobile",false,true,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167569","Bholewadi","557284","Bholewadi",false,false,false,"Partially covered","Bus","Colocated with  Panchayat Bhawan",">12 hrs",false,"Regular market","<50% habitation covered","Mobile",true,true,false,false,false,false,false,"No",false,false,false,true,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167803","Ambhol","557283","Mahadeowadi",false,false,true,"Partially covered","No","No","8-12 Hrs",true,"No","50 to 100% habitations covered","Mobile",false,true,false,false,false,false,false,"Closed Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167803","Ambhol","557282","Ambhol",false,false,true,"Partially covered","Bus","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"No","50 to 100% habitations covered","Mobile",true,true,true,false,false,false,false,"Closed Drainage",false,true,true,false,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167678","Shilwandi","557281","Shilvandi",false,false,true,"Not covered","No","No","8-12 Hrs",true,"Weekly Haat","50 to 100% habitations covered","No",false,true,true,true,true,false,false,"Open Pucca Drainage Covered with Tiles Slabs",false,false,false,false,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167682","Somalwadi","557280","Somalwadi",false,false,true,"Not covered","Bus","No","8-12 Hrs",true,"No","50 to 100% habitations covered","Mobile",false,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167615","Kohane","557279","Kohane",true,false,true,"Not covered","Bus","No","4-8 Hrs",true,"No","50 to 100% habitations covered","Mobile",true,false,true,false,false,false,false,"Open Kuccha Drainage",false,false,true,false,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167687","Tale","557278","Vihir",false,false,true,"Not covered","Bus","No","4-8 Hrs",true,"No","only one habitation is covered","No",false,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167687","Tale","557277","Shinde",false,false,true,"Not covered","Bus","Separately located","8-12 Hrs",false,"No","50 to 100% habitations covered","No",false,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167687","Tale","557276","Tale",false,false,true,"Not covered","Bus","Colocated with  Panchayat Bhawan","8-12 Hrs",false,"No","50 to 100% habitations covered","No",false,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167627","Lavhali Otur","557275","Kothale",false,false,true,"Not covered","Bus","No",">12 hrs",false,"No","<50% habitation covered","Mobile",true,true,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167627","Lavhali Otur","557274","Lavhali Otur",false,false,false,"Not covered","Bus","Separately located",">12 hrs",false,"No","<50% habitation covered","Mobile",true,true,false,false,false,false,false,"No",true,false,false,false,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167627","Lavhali Otur","557273","Lavhali Kotul",false,false,true,"Partially covered","Bus","No",">12 hrs",false,"No","<50% habitation covered","Mobile",false,true,false,false,false,false,true,"No",false,false,false,true,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167627","Lavhali Otur","557272","Wagdari",false,false,true,"Partially covered","Bus","No",">12 hrs",false,"No","<50% habitation covered","Mobile",false,true,false,false,false,false,true,"No",false,false,false,true,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167646","Pachnai","557191","Pachanai",false,false,false,"Not covered","Bus","No","8-12 Hrs",false,"No","<50% habitation covered","Mobile",false,true,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167687","Tale","557271","Pimpri",false,false,true,"Not covered","Bus","Separately located","8-12 Hrs",true,"No","<50% habitation covered","No",false,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167592","Ghoti","557270","Ghoti",false,false,true,"Partially covered","Bus","Colocated with  Panchayat Bhawan","4-8 Hrs",true,"No","50 to 100% habitations covered","Mobile",false,true,false,false,false,false,false,"No",false,false,false,false,true,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167649","Paithan","557269","Paithan",false,false,true,"Not covered","Bus","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"No","50 to 100% habitations covered","Mobile",false,true,true,false,true,false,false,"Closed Drainage",false,false,true,false,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167621","Kotul","557268","Kotul",true,true,true,"Partially covered","Bus","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"Weekly Haat","100% habitations covered","Both",true,true,true,true,true,false,true,"Open Pucca Drainage Uncovered",true,false,true,false,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167658","Pimpalgaon Khand","557267","Dhagewadi",false,false,false,"Not covered","No","No","8-12 Hrs",false,"No","<50% habitation covered","Mobile",false,false,false,false,false,false,false,"No",false,false,true,false,false,false
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167658","Pimpalgaon Khand","557266","Sherewadi",false,false,true,"Not covered","No","No","8-12 Hrs",false,"No","<50% habitation covered","Mobile",false,true,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167628","Lingdev","557265","Lingdev",true,false,true,"Not covered","No","No",">12 hrs",false,"Weekly Haat","Not Covered","Landline",true,true,true,true,true,false,false,"Closed Drainage",false,false,false,false,true,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167628","Lingdev","557264","Thakarwadi",false,false,false,"Not covered","No","No",">12 hrs",false,"No","Not Covered","No",false,false,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167658","Pimpalgaon Khand","557263","Pimpalgaon Khand",false,false,true,"Partially covered","Bus","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"No","50 to 100% habitations covered","Landline",true,true,true,false,false,false,false,"Open Pucca Drainage Covered with Tiles Slabs",false,false,true,false,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167658","Pimpalgaon Khand","557262","Shidawad",false,false,true,"Fully covered","Bus","No","8-12 Hrs",false,"No","<50% habitation covered","Mobile",false,true,false,false,false,false,false,"Open Pucca Drainage Covered with Tiles Slabs",false,false,false,false,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167651","Pangari","557261","Pangari",false,false,true,"Fully covered","Bus","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"No","50 to 100% habitations covered","Mobile",true,true,false,false,false,false,false,"Open Pucca Drainage Covered with Tiles Slabs",false,false,true,false,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167637","Mogras","557260","Mogras",false,false,true,"Not covered","Bus","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"No","50 to 100% habitations covered","Mobile",false,true,true,false,false,false,false,"No",false,false,true,false,false,false
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167581","Dhamangaonpat","557259","Dhamangaon Pat",false,false,true,"Not covered","Bus","Colocated with  Panchayat Bhawan","8-12 Hrs",false,"No","50 to 100% habitations covered","Mobile",true,true,true,true,true,false,false,"Open Kuccha Drainage",false,false,true,true,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167647","Padalne","557258","Padalane",false,false,true,"Not covered","Bus","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"No","50 to 100% habitations covered","No",true,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,true,true,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167673","Shelad","557257","Shelad",false,false,false,"Partially covered","Bus","Colocated with  Panchayat Bhawan",">12 hrs",true,"No","50 to 100% habitations covered","Mobile",false,true,true,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167575","Chinchawane","557256","Chinchavane",false,false,true,"Partially covered","Bus","Colocated with  Panchayat Bhawan","4-8 Hrs",true,"No","100% habitations covered","Mobile",true,true,true,true,false,false,false,"Closed Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167701","Washere","557255","Vashere",false,false,true,"Not covered","Bus","Colocated with  Panchayat Bhawan",">12 hrs",true,"No","<50% habitation covered","Mobile",false,true,true,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,true,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167580","Dhamangaon Awari","557254","Dhamangaon-Awari",false,false,true,"Partially covered","No","Colocated with  Panchayat Bhawan","4-8 Hrs",false,"No","Not Covered","No",true,true,true,true,false,false,false,"Closed Drainage",false,false,false,true,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167559","Ambad","557253","Ambad",true,false,false,"Fully covered","Bus","Separately located","8-12 Hrs",false,"Regular market","<50% habitation covered","Mobile",false,true,true,true,false,false,true,"Open Kuccha Drainage",false,true,true,false,true,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167562","Aurangpur","557252","Aurangpur",false,false,false,"Partially covered","No","Colocated with  Panchayat Bhawan","8-12 Hrs",false,"No","<50% habitation covered","Mobile",false,true,false,false,false,false,false,"Open Pucca Drainage Covered with Tiles Slabs",false,false,false,true,false,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167642","Nawalewadi","557251","Navalewadi",false,false,false,"Fully covered","Auto","Colocated with  Panchayat Bhawan",">12 hrs",true,"No","50 to 100% habitations covered","Mobile",false,true,false,false,true,false,false,"Closed Drainage",false,false,false,false,true,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167686","Takali","557236","Takali",false,false,true,"Not covered","Bus","No","8-12 Hrs",true,"No","50 to 100% habitations covered","Mobile",false,true,true,true,false,false,false,"Closed Drainage",false,false,false,false,true,true
"2020","27","Maharashtra","466","Ahmednagar","4277","Akole","167584","Dhumalwadi","557250","Dhumalwadi",false,false,true,"Fully covered","Auto","Colocated with  Panchayat Bhawan",">12 hrs",true,"No","50 to 100% habitations covered","Mobile",false,true,false,false,false,false,false,"Closed Drainage",false,true,true,true,false,true
